lsid,osmid_start,osmid_end
839004457,817711021,817698981
232811269,2120000041,817730467
103879962,829136793,829136515
276471041,2810647835,829234297
70186695,4718173837,838053015
75786199,2321260822,894653443
75803708,3366597626,894787815
413072980,6898227666,945174834
81126977,8176462007,945401740
65611537,412363884,996349421
88760040,1030194842,1030194808
89406337,3656115898,1037015413
89406345,3564327196,1037015413
89406347,1037015335,1037015479
99272315,1148226870,1148226910
425990656,1727363926,1221316111
112732716,3204079835,1280764708
259020052,2643383066,1280764708
394895485,1281217988,1281218009
34951934,4195910699,1282215605
113694329,1290805821,1288931066
28353502,1288931067,1288931066
115547997,1305104093,1305104043
548620980,1448514106,1305104089
115628931,1305844980,1305844265
115628926,7051393283,1305844644
116920550,1317056343,1317056311
119969495,1346361143,1346361200
781424764,26764019,1353262950
122282302,4249353127,1366886002
125483132,1393632224,1393632229
125483127,1393632225,1393632229
40936991,8521204038,1393809622
127298340,1409429640,1409429627
5051204,958315392,1409429627
128397248,1419130125,1419130159
670676005,2688427440,1452951586
244931828,2522037179,1452951586
35156055,6617269918,1545568222
141921804,1553544300,1553544304
149251519,1622584525,1622584785
385566749,1626536074,1626536057
149866819,1628115419,1628115417
443605743,264466395,1632045580
155352178,1677580260,1677580243
157619129,1381008450,1698664688
165370085,1769201360,1769201348
167449746,1632045626,1788441522
168570493,1798144055,1798144057
27773439,304961504,1803222874
170138159,1812849154,1812849242
170262411,1814123670,1814123706
170595148,1817662928,1817662902
170583233,2637215036,1817662902
170612450,1817800439,1817800481
173642338,1844141865,1844141869
173983046,6327885122,1847241941
264313218,7858181007,1847241941
326432916,500888051,1847242044
176541367,673461979,1870467799
176545268,1870491431,1870491433
181454637,1918728706,1918728710
182502363,1928629746,1928629713
699102786,6564895251,1928629723
182502362,1928629743,1928629723
183632661,1940413076,1940413069
183746823,1941534461,1941534463
34935023,406514998,1982773747
671807295,6291022954,1982773747
69063255,4243603599,1984259705
422504801,4243603599,1984259705
799794368,2024606535,2024606536
174847024,1854997416,2049492746
82285300,1973623216,2049492746
196675590,2069764786,2069764788
200161578,2101528477,2101528467
200338675,2103277236,2103277237
201485941,3664482731,2103289371
421161794,4209786528,2103289371
228197625,2119640189,2119640188
157568545,1394778291,2121338118
126483658,4222595930,2121338118
463421265,2134755174,2134755176
463421265,2134755176,2134755179
203677074,2136759354,2136759353
206651908,2166909711,2166909720
207308658,2175035387,2175035382
207764907,6649932313,2180128873
456223279,308852298,2207901984
219269878,2284502285,2284502293
24401910,3867795970,2288756917
227947062,2365805665,2365805658
200341697,2103307017,2365930559
228294976,2369606827,2369606831
228294963,2369606877,2369606916
227969886,2365980263,2369607039
228294994,2369607187,2369607212
228294988,2369607266,2369607251
228370292,2370538095,2370538096
229967034,2385050218,2385050202
36918730,2423614974,2423614968
173975404,1847169611,2444455962
236981344,2449337803,2449337804
237895953,4573658517,2457668372
384368892,751077243,2459374924
254230561,2600264093,2600264091
254230174,2600261835,2600264091
24258046,1817800613,2600913396
254304074,2600913445,2600913396
254304075,2600913432,2600913429
254991008,2607487610,2607487603
255516440,262615169,2611989552
822968339,3992303332,2619090510
255597837,2617576781,2619090510
256646453,2622862202,2622862204
257528340,3904810400,2630299032
53838585,679711634,2671063969
268930529,2742203368,2742203364
275484751,2801166412,2801166417
281505046,2854644802,2854644808
289052915,2926106831,2926106836
289588352,2931381365,2931381373
169465299,3832152518,2931381373
293777018,2973630214,2973630215
293777014,2973630216,2973630215
293824467,2974077381,2974077383
247667815,2993949764,2993949765
99272296,1148227057,3072448194
66364415,4713336883,3152598545
423211256,3152598544,3152598545
310226651,3156213976,3156213978
310226653,3156214024,3156214023
310246368,7944284453,3156435759
313354304,3192941645,3192941651
320180928,3266811289,3266811290
99272309,1148226980,3298124748
323215974,3300071864,3300071867
28116738,308841282,3362081552
330347368,3373101195,3373099882
75803702,894787757,3373099882
120753202,12164466,3381230026
53188711,672996523,3428891384
336077729,3431577498,3431577504
338381724,3454579661,3454579659
338381692,3454580205,3454579659
338381649,3454580632,3454580622
338381722,3454580602,3454580622
89202794,5409854426,3471667309
342813193,3497711652,3497711651
342818444,3497760632,3497760630
342818426,3497760871,3497760872
342825864,3497815446,3497815448
343960952,3507439763,3507439764
173870348,1846239604,3509321665
759179137,4200151796,3540743789
360429737,3649748810,3649748800
361092594,3667026640,3649748800
360433231,3649798219,3649798218
360547704,1697985712,3650387177
361192104,3656974972,3656974961
361190642,3656977475,3656977471
89406340,3656977470,3656977471
361611048,3660711210,3660711207
361611086,3660711203,3660711207
132326769,1455837404,3695984483
6314122,3837109790,3837109792
42867075,536614516,3859047143
385535534,3888803249,3888803250
385535548,3888803435,3888803438
385566770,3889078227,3889078228
386307456,1280764584,3896269191
386307438,3896269231,3896269220
386356184,3896750592,3896750590
387158430,865951571,3896750655
318991470,6303190055,3920320597
391894958,3951559878,3951559867
391894977,3951559872,3951559867
41455219,3995981013,4000920160
397285939,8195325827,4000920160
399909791,4025369732,4025369736
401956797,4043623329,4043623328
402691044,4051000047,4051000048
404973880,4072114044,4072114045
176488431,8766601957,4074811788
406572466,4086272909,4086272894
142479731,8151537713,4109316485
24792097,2100237440,4127531368
415797551,4167560914,4167560910
418090803,4185447017,4185447018
309029835,1502916342,4192263532
419050029,4192266008,4192263532
419050063,4192265977,4192265986
421354656,4211263397,4211263398
421354679,4380291748,4211263410
422866787,4225948938,4225948937
422866737,3968488643,4225948937
174334513,25311175,4225950098
422866777,8648210578,4225950098
424429597,2348095970,4238414035
4352237,493449015,4249353122
6312207,4207441067,4256938933
143906284,945135810,4272300278
112619158,25471291,4281753381
329321832,4294396729,4294396726
419049916,7104203445,4296996421
430417668,4296996423,4296996421
431907257,4311413889,4311413890
431907259,4311413914,4311413915
534277865,5651898942,4327171458
434808549,4327281442,4327281438
394895438,2173833940,4327281458
508860737,7881992508,4336038670
34963309,8764647074,4336038670
437449466,4352651992,4352651921
437873459,4356521078,4356521079
53189097,673002941,4357611690
437987249,4357610517,4357611690
440199455,4379193919,4379193917
32424083,2388000237,4406998499
443060108,3466186632,4406998499
446422185,4436991137,4436991136
446422156,4436991092,4436991136
446422192,4436991152,4436991154
6310449,4436991070,4436991154
6313864,25471128,4467046817
98338686,4545442809,4545442808
125483121,461987068,4573656668
478078102,4713337556,4713336887
308924214,2085888922,4716771615
709628034,6669976661,4716771615
6313238,4785749056,4785748964
6313238,30084410,4785749532
490837978,4830217567,4830217568
493061144,4850006010,4850004947
494856259,4866224433,4866224432
494856258,7740691333,4866224432
494982517,4867612045,4867611153
420876861,4890057344,4890057112
759748550,4909395222,4909395224
759748550,7172700689,4909395404
675647342,469410868,4961327781
200604362,1559298187,5002971937
535245776,4266204382,5188586400
383076313,5224776607,5224776233
561004493,5409847320,5409847154
665031782,1300632669,1300632710
24447539,1392346490,1300632710
115628889,1305844335,1305844934
115628944,1305844790,1305845236
115661502,1306091846,1306091812
120080594,498657576,1334307489
125483127,4573656414,1393632225
454545039,4510933767,1400824099
694481697,1440276584,1440276583
75900266,1448474379,1448474378
133267829,1466793243,1466793221
384368909,1474964596,1474964579
128380430,262639713,1492391577
685060770,6419043732,1500356835
417106563,1519753269,1519753276
34962993,410300508,1519803494
139896279,1533014565,1533014506
149871186,1628151667,1628151669
151737109,1645774224,1645774221
184609786,800126748,1670947300
156672374,1689061727,1689061731
566339004,5454003805,1698639486
326417247,1280764286,1746752432
165883562,1773949603,1773949607
27773539,1798116908,1790681560
168765530,1799786540,1799786577
168765527,1799786584,1799786577
168765527,1799786499,1799786607
170137765,1812844755,1812844815
170138159,1812849254,1812849252
170391703,1815328307,1815328268
170391703,1815328308,1815328311
170985287,1820895520,1820895522
177135568,639640534,1875943095
82113749,8283998221,1897996009
185787961,1964731872,1964731870
27774964,304975649,1973623196
187777231,1984133300,1984133302
196503558,2068309412,2068309433
196675592,2069764731,2069764733
130049565,2086034947,2086034945
198958609,2090240811,2090240810
200025650,1702650605,2100142657
200444264,2104339767,2104339765
422866751,817576773,2119601553
201965967,2119640191,2119640192
6311358,33781094,2126161355
203460438,2134755103,2134755108
203460437,2134755235,2134755226
326375783,2627380140,2135497394
203583583,2135926414,2135926413
27773718,2289241852,2289241853
223558530,2324428392,2324428391
840521467,3508604324,2352033214
227837964,2364772275,2364772212
227969902,2369456871,2365980308
228294966,2369607165,2369607175
231223267,2396300838,2396300834
231935937,2402573691,2402573701
209796808,6329035354,2411909361
232901679,2412202006,2412201991
234962993,2430782480,2430782476
236595723,3610417673,2446168209
430532916,2484121653,2484121606
240703770,2484121671,2484121667
173046981,304971517,2548342370
130541449,1437444494,2584794222
253839001,2597173732,2597173727
257528341,2630299071,2630299059
694481704,2685331957,2685331953
263220385,3986105187,2688427381
267055689,1703200548,2725366535
198117511,1555921431,2725366535
265073817,2801337546,2801337544
275939818,2805914153,2805914143
289588356,2931381400,2931384002
289708206,2932577962,2932577955
273247929,2131899181,3142053481
272740568,3143400766,3143400762
387834368,3910677840,3143400762
310226651,3156213986,3156213997
318975767,3253820093,3253820099
318975767,3253820096,3253820099
320180928,3266811297,3266811312
320180934,3266811344,3266811345
548620970,3376576270,3376576267
28117631,4237185787,3391011735
338381573,3454580245,3454580252
338381570,3454580678,3454580677
338383184,3497558899,3454596640
342813186,3497710543,3497710537
170604363,1817724860,3497710537
342813192,3497710569,3497710578
342813231,3497710584,3497710579
342818437,3497760667,3497760661
425014121,3507439848,3507439849
344101634,4549693881,3508604347
355405181,5403748523,3610256079
435000210,3621995638,3621995639
360431835,3649777531,3649777530
554502265,3649824210,3649824217
360435588,3649824218,3649824217
361092593,3658112050,3656123663
361196860,3657049452,3657049448
361199313,3657063493,3657063494
361199319,3657063504,3657063496
361199324,3657074731,3657074735
170604365,1817724841,3660711192
361809834,3662295607,3662350251
362160674,3665217726,3665212824
362160698,3665217762,3665217756
364380463,3684160932,3684148727
364381236,3684155032,3684155033
82285300,763219598,3684155033
394895438,2174856862,3707826477
377312028,3806854249,3806854241
28117261,308848243,3831508824
379807732,3831508833,3831508824
6560060,30084287,3837063693
6309636,30084519,3837112139
123743073,33808054,3837911975
236983390,800141253,3872908194
939967152,3889422868,3889422869
391191357,3943758629,3943758643
398201405,4000919666,4000919665
115628894,1305844675,4000920015
397285944,4000920009,4000920015
398931464,4016690292,4016690293
403879360,4061791939,4061791942
404973880,4072114065,4072114069
163969435,1756259031,4072114069
741825125,4072114067,4072114069
406139611,4082457394,4082457366
406139605,4082457539,4082457559
406443387,4085107452,4085107454
408894026,4107995590,4107994288
409322422,4112350218,4112350216
144168988,33780856,4120664430
413139095,4144715014,4144715012
413139107,4144715032,4144715031
82166051,4855474060,4178555895
419050029,3912196343,4192266011
420359132,4202988284,4202989289
421370141,4211387177,4211378296
378021555,6593067821,4212330455
421543478,4212953996,4212953999
421543454,4212954239,4212954225
4352986,26761382,4217760016
422866785,4225950090,4225950091
422866775,4225949867,4225950091
422866746,4225950192,4225950196
422504837,4225950197,4225950196
423215355,4228954079,4228954080
66363409,4229040489,4229038488
421161739,4253157746,4253156775
425990726,4253157746,4253156775
426235065,4255412329,4255412330
4352986,7776646916,4256938763
82287654,6877510022,4263169203
427074718,4263169202,4263169203
430174376,33955471,4294444117
403909949,308832662,4294454549
5051205,33955511,4294454604
30057704,4551353959,4309577483
431907253,4311413802,4311413803
886941683,2368312993,4311877948
429890778,4290912597,4311877948
432371237,4314411825,4314411826
432371239,4314411832,4314411826
862077719,33781589,4316143178
862077717,8715198791,4316143178
